Credit_Score,Total_Assets,Total_Liabilities,Age,Net_Worth,Years_of_Investing,Number_of_Dependents,Risk_Tolerance_High,Income_Level_High,Time_Horizon_Short-term,Investment_Strategy
673,4933512.396252191,1940843.5792957447,48,2992668.816956446,3,4,True,True,True,1
727,5088456.157951818,2079329.62594137,18,3009126.532010448,27,1,False,True,False,1
693,4875736.617932266,2013149.3823687774,30,2862587.235563488,0,0,False,False,True,2
699,5026144.189724341,1935852.7164557327,23,3090291.4732686086,11,0,False,False,False,1
565,4980225.47607478,1974648.249026731,66,3005577.2270480497,37,3,False,False,False,1
753,5063884.353952192,2039251.976334473,40,3024632.3776177187,4,2,True,False,False,0
645,5018906.215862103,2134602.1957283006,60,2884304.020133802,13,0,False,False,False,1
618,4998739.79846172,2057066.7824448207,59,2941673.0160168996,10,1,False,True,False,1
710,5114579.895544349,2099753.7328818054,52,3014826.162662544,30,3,False,True,False,1
730,4729279.493321045,1929805.4794627375,57,2799474.013858308,19,1,False,False,False,1
686,5119475.877838606,1990483.3531934791,43,3128992.524645127,11,4,False,False,True,1
752,5186698.886729877,2016390.4296941252,30,3170308.457035752,33,0,True,True,True,0
692,5007521.58788268,2048014.191046876,61,2959507.396835804,23,0,False,True,False,1
676,5102797.09878517,1830807.1560908281,36,3271989.942694342,3,2,False,True,False,1
697,5061184.618114472,1901801.9350180493,61,3159382.683096423,13,4,False,False,False,1
697,4865239.581992031,2025930.4090703342,62,2839309.1729216967,6,0,True,True,True,1
737,5191646.74259707,2011104.005551161,37,3180542.7370459083,20,1,True,True,True,0
724,5039179.323624505,2063922.3034976907,44,2975257.020126814,30,4,False,False,False,1
597,4865130.840543605,2101165.1933268495,40,2763965.647216756,31,3,False,False,False,1
719,5126503.805230666,2108267.185441688,29,3018236.619788978,19,0,False,False,False,1
770,4784108.048040911,2040461.0163059216,42,2743647.031734989,24,2,False,False,False,1
650,5029308.695971553,1865494.2333989698,25,3163814.4625725835,25,0,False,False,False,1
632,5024115.7165770205,2016237.1635343197,40,3007878.5530427005,36,1,False,True,False,1
591,5017528.073560515,1988168.5214382296,60,3029359.5521222856,2,1,False,True,True,1
644,4960994.600817889,2030047.0262163198,30,2930947.574601569,10,3,True,False,True,0
699,4990375.638547513,1939789.81265342,54,3050585.8258940927,20,0,False,False,False,1
694,5076812.538532981,2195621.1952792406,51,2881191.34325374,20,3,True,False,True,0
710,4630072.794347022,1936761.8691079726,60,2693310.925239049,9,4,True,False,False,1
751,5056206.571296845,1942619.0954237771,61,3113587.4758730675,3,2,False,False,False,1
651,5058331.1565536475,2105121.141230711,20,2953210.0153229367,0,2,False,True,True,2
659,5199207.012566791,1893925.665815771,26,3305281.34675102,21,1,False,True,True,2
737,5089920.59186058,1966177.7325153481,52,3123742.859345232,19,0,True,True,False,1
694,4850593.106797005,1910095.3533794216,49,2940497.753417583,6,4,False,False,True,1
708,5034357.615981539,2094577.6492903056,62,2939779.966691233,36,1,False,False,False,1
655,4944950.959398181,2053042.5294135397,51,2891908.4299846413,23,4,False,False,False,1
641,4996691.624418372,1903968.2103506485,29,3092723.414067724,10,1,True,False,False,0
714,5026112.707027468,2058861.2667000683,22,2967251.4403273994,33,3,False,False,False,1
730,5246745.303052437,2071965.7306359566,39,3174779.5724164797,16,3,False,True,False,1
703,5063560.562192448,2042023.3099894465,24,3021537.2522030016,36,0,True,True,True,6
710,5005871.795844478,2262441.1948314114,57,2743430.6010130662,31,1,False,True,True,0
698,5002573.579086758,2089225.006553164,43,2913348.5725335944,2,1,False,False,True,1
702,5213029.663676529,2061353.1504624041,53,3151676.5132141253,33,4,False,False,True,2
710,5000814.992798699,2106384.1105161766,38,2894430.8822825225,39,4,False,False,False,1
773,5059372.131494338,2027940.534458045,69,3031431.597036293,38,4,False,False,True,1
716,5144311.572609543,1980762.857273836,28,3163548.715335707,7,4,True,True,True,0
730,5229802.3683751365,2078158.9435584692,39,3151643.424816667,39,0,False,True,True,2
751,4939639.4061621055,1868537.5748170912,47,3071101.8313450143,34,1,True,False,False,1
756,5110769.677345802,1857329.0491327597,50,3253440.6282130424,29,0,True,True,True,4
702,5129229.948217175,1950389.8632119717,52,3178840.0850052033,4,4,True,False,False,1
719,5206062.82412375,2116215.153013071,22,3089847.6711106794,27,2,False,False,False,1
706,4940048.475031127,1950723.7297456632,68,2989324.745285464,37,4,True,True,False,0
627,4970393.396333188,2048061.7285083637,38,2922331.6678248243,12,4,False,False,True,2
747,4885043.361789846,1981018.6318760626,48,2904024.7299137833,5,4,True,False,False,0
758,5326438.997108356,1856625.2849946218,64,3469813.7121137343,18,3,True,True,True,0
676,5007606.77528929,2065750.4657435706,32,2941856.309545719,31,4,False,False,False,1
671,4896887.865807808,1983935.857356873,45,2912952.0084509347,10,0,True,False,True,0
768,4905312.492790392,2044784.8546679658,55,2860527.638122426,2,4,False,False,False,6
722,5238039.142054816,1977579.7435965363,69,3260459.3984582797,32,2,False,False,False,1
649,4969528.777444506,1889999.288901601,31,3079529.488542905,33,2,False,False,True,1
688,4995095.668361198,2007699.7162624463,36,2987395.952098752,6,3,True,True,False,1
594,5075655.384953297,1891025.8007731296,48,3184629.584180167,39,2,True,False,False,0
746,4986715.683128711,2048986.4957328078,51,2937729.1873959033,12,4,False,False,True,2
760,4846526.4678997975,1802663.8800032286,33,3043862.5878965687,25,2,True,True,False,4
699,5076977.920515673,1901886.139534259,55,3175091.780981414,4,1,False,True,True,2
647,5057302.684439431,2090663.113665861,60,2966639.57077357,7,2,False,False,False,1
676,4803693.330267202,1816954.9853721305,66,2986738.3448950714,13,4,False,False,False,1
643,5018328.80166963,2070293.4475810393,22,2948035.354088591,35,3,False,True,False,0
602,4756833.505965561,2010039.4771252647,40,2746794.028840296,6,3,False,True,False,1
712,5073310.323073648,2094528.6854793997,31,2978781.637594248,18,4,False,False,False,1
701,5135359.49339391,2269775.2765451977,25,2865584.2168487124,14,4,False,False,True,1
858,5171351.937792108,2040037.2884031727,28,3131314.6493889354,15,0,False,False,False,1
684,5039394.218164323,1958342.0368964195,61,3081052.181267903,33,3,True,True,True,1
696,4983424.467770957,2060365.1043559266,66,2923059.3634150308,5,4,False,False,False,1
819,4920718.895310205,1941904.2614805808,18,2978814.6338296244,17,1,True,True,False,0
708,4970526.27519786,1843994.9176531164,21,3126531.3575447435,33,3,False,False,False,1
756,4977812.715862398,2098141.706201824,41,2879671.009660574,34,1,False,False,False,1
685,5037821.507836141,2188811.9036659873,30,2849009.6041701534,3,1,True,False,False,0
754,4845028.88619822,1979761.7859011977,67,2865267.100297022,17,2,False,False,False,1
697,4890808.39312834,1760901.8942881287,50,3129906.4988402114,22,0,True,False,False,1
630,5217589.044869368,2112626.664081782,36,3104962.380787586,38,3,True,False,False,1
692,5060212.6501407325,1978690.041799608,31,3081522.608341125,34,2,False,False,False,1
695,5088248.007648493,2018611.994671332,35,3069636.0129771614,24,2,True,False,False,1
681,5501397.828876983,2040691.903694692,43,3460705.9251822913,15,2,True,False,False,0
708,4858347.933361996,1910149.8225387093,49,2948198.1108232867,14,0,False,False,False,2
606,4935317.499290005,1937236.1471294418,48,2998081.3521605637,14,1,False,False,False,5
729,5238963.294544481,2091709.0919851006,42,3147254.20255938,23,3,False,False,False,0
695,4946782.160340147,2091635.8282604383,65,2855146.3320797086,31,1,False,True,False,1
599,5104333.700706942,2068956.0598040218,66,3035377.64090292,25,3,False,False,False,1
694,4963499.624439926,2057744.0055863352,26,2905755.6188535905,5,0,True,False,True,0
694,5106326.817552337,2052483.1491423566,38,3053843.668409981,26,2,True,False,False,1
704,4729710.908022615,2093326.1176879802,65,2636384.790334635,19,1,True,False,False,3
643,5030293.4928286085,2029261.0808693606,19,3001032.4119592477,38,3,False,True,False,1
696,4984815.588404339,1874447.148493034,29,3110368.439911305,15,1,False,False,True,1
667,5039145.931695466,1925251.738035917,51,3113894.1936595486,25,2,True,True,False,0
695,4711831.800724648,1973623.736236224,28,2738208.064488424,0,2,False,True,False,1
643,4838379.403182768,1947335.128223131,53,2891044.2749596373,20,4,False,True,False,3
717,5071520.612094663,1944199.271699352,61,3127321.340395311,17,1,True,False,False,1
738,4665518.093925293,1945964.676728924,60,2719553.417196369,14,2,False,True,False,1
754,4846579.517266025,2048363.0814249094,25,2798216.435841115,9,3,False,True,False,4
749,4925344.952056802,1908470.3252846713,23,3016874.626772131,24,3,False,False,False,1
778,5166126.517697705,2094005.4366399215,32,3072121.081057783,0,2,False,True,False,4
677,5033083.1338450555,2130081.4065394443,42,2903001.727305611,17,0,True,False,True,0
695,4922295.5963981515,1913329.4703934893,38,3008966.1260046624,3,1,False,False,False,1
709,5107706.119494996,1940874.956371248,60,3166831.1631237483,9,2,False,False,False,1
677,4937506.3384306505,2092721.4790443834,23,2844784.859386267,24,2,False,False,True,2
684,5224908.258961276,1786739.7853642218,65,3438168.4735970544,10,2,False,False,True,2
670,5012620.171023425,2014929.6155657712,53,2997690.5554576535,15,3,True,False,False,1
736,4976489.921624566,2104840.45966751,33,2871649.4619570565,14,3,False,True,False,1
681,4942019.373635509,2167017.571513373,18,2775001.802122136,24,1,False,False,False,1
755,5056704.506851398,1954255.217589379,33,3102449.289262019,31,0,False,True,False,4
687,5098416.211400848,1885294.68685446,24,3213121.5245463876,16,0,True,False,False,0
705,4835478.423801266,1997640.7184192864,48,2837837.7053819792,38,0,False,True,False,1
696,4602429.36514958,2142981.6358148535,31,2459447.7293347265,8,0,False,False,False,1
783,4982163.628818246,2120469.623219018,53,2861694.0055992277,3,2,True,False,True,0
709,5046138.57918562,2022093.9335793029,26,3024044.645606317,35,2,False,True,True,1
757,4911809.981898074,2064089.3168817598,49,2847720.665016314,11,0,False,False,True,1
624,4986255.069323574,2110351.919072653,54,2875903.150250921,25,1,False,False,False,1
722,4981881.356315199,1848090.521361837,55,3133790.834953362,24,1,False,True,False,1
753,5145346.301664501,2013685.0742696677,46,3131661.2273948337,13,2,True,True,False,0
703,4839473.339756479,1956635.7075233306,31,2882837.632233148,11,2,True,False,True,1
672,5190170.821853772,2042315.0160126062,67,3147855.8058411656,11,0,False,False,True,2
644,4740962.492192553,1835343.0199410948,67,2905619.4722514586,22,3,False,False,True,2
710,4842702.3960606195,2113228.2444088208,31,2729474.1516517987,8,2,False,False,False,1
785,5074925.637350047,1953888.3328777135,47,3121037.3044723338,7,4,False,True,False,4
668,5029489.23415715,2076857.4221705063,33,2952631.8119866434,17,4,True,False,False,0
722,4923091.89260092,2172453.25302844,64,2750638.63957248,34,2,False,True,False,4
667,4951079.6011886485,2028833.6269225976,61,2922245.974266051,16,0,False,False,False,1
676,5106851.104594012,2068082.6958459194,46,3038768.408748092,15,2,True,False,False,1
797,5065048.765292291,1889771.9866420955,35,3175276.7786501953,9,0,False,False,False,1
644,4935897.660014319,1987830.062542394,54,2948067.5974719254,30,4,False,True,False,1
697,4888739.847558776,1886086.9913823113,34,3002652.856176465,26,2,False,True,False,1
700,4850365.10078557,2028951.3223005168,68,2821413.778485053,30,3,True,False,True,1
702,5058352.860279868,1933402.539655673,22,3124950.320624195,10,1,False,False,False,1
654,5369975.114534254,2047646.013664097,61,3322329.100870157,17,0,False,False,False,1
663,5019330.243462291,1978017.3458933763,30,3041312.897568914,8,0,False,False,False,1
709,4918618.442852678,2166237.339917933,33,2752381.1029347447,24,1,True,False,False,1
666,4953075.412855354,2000344.5676032156,28,2952730.8452521386,34,2,False,True,False,0
717,4865083.61736641,1964525.657439404,49,2900557.9599270057,26,1,True,False,True,1
736,5108388.373113055,1920080.2031711221,64,3188308.169941933,31,1,False,False,True,1
684,5046395.038535491,2080313.633094512,29,2966081.4054409787,1,3,False,True,False,1
722,5057535.456813594,2194447.4709188086,46,2863087.9858947857,8,1,False,True,False,1
725,4857390.275884151,2111512.2619797257,44,2745878.013904426,13,4,True,True,True,0
678,5201106.32782427,1870167.9937562016,37,3330938.334068069,16,0,True,False,False,1
769,4862578.713796108,2194941.7674042387,21,2667636.9463918693,26,2,False,False,True,2
744,4979459.180352533,1929674.5009483795,55,3049784.6794041535,2,3,True,False,True,0
772,5085304.179184265,1903959.6075368756,21,3181344.57164739,18,3,False,False,True,1
830,4926241.20493023,2030146.4888825477,58,2896094.7160476823,23,1,False,True,True,2
670,4917792.045635581,2215743.3601839542,32,2702048.685451627,17,3,False,False,False,1
745,5097161.944859212,1972750.2372472873,39,3124411.707611925,31,2,False,True,True,2
671,5114733.847132548,1872296.7279843523,32,3242437.1191481957,32,0,True,True,True,0
701,5096869.964679552,2038045.5830119571,58,3058824.3816675954,14,0,True,True,True,1
616,5124537.41485594,2157715.4671236617,42,2966821.9477322786,9,3,False,True,True,1
710,4901442.361608458,2024653.5961645488,22,2876788.765443909,11,3,False,False,False,1
713,5184527.056577375,1971085.8891709445,27,3213441.1674064305,12,3,False,False,False,1
688,4937396.888564319,2173300.9324339917,38,2764095.9561303277,6,1,True,True,False,1
828,5093357.63004405,2116324.3006245634,41,2977033.329419486,20,3,True,False,False,1
703,5119700.739819668,1995973.457552455,68,3123727.2822672133,1,0,False,False,True,1
701,4991953.435423418,1950733.5602704333,66,3041219.8751529846,11,1,False,True,False,1
649,4965240.587855354,2184482.275024563,63,2780758.312830791,10,1,True,True,False,1
803,4902897.55591959,2035899.9254415857,68,2866997.630478005,36,4,False,True,False,4
712,4948778.429014926,1971836.0183479374,25,2976942.410666988,13,3,False,True,False,1
715,4991374.25389138,2023376.5411761694,42,2967997.7127152104,34,1,False,False,False,1
724,4998239.197057548,1961498.4872961936,47,3036740.709761354,25,4,False,False,False,1
655,5289834.371940233,2157662.528586974,20,3132171.843353259,9,3,False,False,True,2
706,4932546.874714276,1913795.613482204,68,3018751.2612320716,34,3,False,True,False,1
580,4913656.467356615,2040155.71485025,59,2873500.752506365,36,3,False,False,False,1
647,4843263.532065273,2044586.1591176752,25,2798677.372947598,26,3,False,True,True,1
629,5130001.053420103,1964396.576584882,68,3165604.476835221,38,4,False,False,True,1
811,4931020.262116331,1846302.463120189,25,3084717.7989961416,8,1,False,False,True,1
695,4975181.136663766,2009066.0226294752,22,2966115.1140342904,39,2,False,True,False,1
636,5240728.2024905635,2080378.9455355643,49,3160349.256954999,24,3,True,False,False,1
630,4993058.707345167,2131821.1640161476,65,2861237.5433290196,27,4,False,False,True,1
678,4823655.401134408,2034169.2126290773,45,2789486.188505331,21,1,False,False,True,2
783,4802940.563407859,2021621.1645304586,29,2781319.3988774,12,3,True,False,False,1
810,5263033.4651681045,1847609.150335741,25,3415424.3148323633,0,1,False,True,True,2
726,4818458.288359066,1960582.3545740217,19,2857875.9337850437,8,4,False,False,False,1
728,4896058.859964008,2111382.143153235,63,2784676.7168107736,34,0,True,False,False,0
760,5067434.40599692,2179827.980402662,40,2887606.4255942577,16,4,False,False,False,1
757,5103842.045419965,1896691.0478577514,39,3207150.997562214,7,4,False,True,False,4
709,5109973.413505613,1856450.080384418,48,3253523.333121195,18,2,True,True,False,1
726,5126230.626368505,1918071.82879913,58,3208158.797569375,2,2,True,False,False,0
676,4905847.438340253,1865782.4637743619,45,3040064.9745658915,15,3,True,False,True,0
658,5013059.733861018,1761972.5332180706,46,3251087.200642947,28,4,False,False,False,1
760,4877307.740242506,2014353.7184987657,65,2862954.021743741,5,1,False,False,False,1
723,5221374.490638821,2038626.2042148972,38,3182748.2864239244,11,0,False,True,True,1
685,4839520.807979785,2062551.5579179868,19,2776969.250061798,8,0,False,False,False,1
755,4915223.723852439,2019551.7011623573,49,2895672.0226900815,17,2,True,True,False,4
676,4699078.462297091,1916160.590337881,31,2782917.8719592104,0,4,False,False,False,1
697,5060622.730332961,2009249.4458209365,63,3051373.284512025,24,3,False,True,False,1
